string,prefix,word,sep,pos,year,rel_freq
superorganisation,super,organisation,FUSION,Nom,1934,0.008483947222280595
superpatriotes,super,patriotes,FUSION,Adj_Nom,1934,0.005655964814853732
superpatriotisme,super,patriotisme,FUSION,Nom,1934,0.008483947222280595
superpotassique,super,potassique,FUSION,Adj,1934,0.005655964814853732
superproduction,super,production,FUSION,Nom,1934,0.08483947222280598
superprotectionnisme,super,protectionnisme,FUSION,Nom,1934,0.011311929629707463
superpuissante,super,puissante,FUSION,Adj,1934,0.002827982407426865
superréaction,super,réaction,FUSION,Nom,1934,0.022623859259414927
superréfractaires,super,réfractaires,FUSION,Adj_Nom,1934,0.008483947222280595
supersaturation,super,saturation,FUSION,Nom,1934,0.002827982407426865
superscience,super,science,FUSION,Nom,1934,0.005655964814853732
supersensible,super,sensible,FUSION,Adj_Nom,1934,0.008483947222280595
supersigne,super,signe,FUSION,Vrb_Nom,1934,0.002827982407426865
supersélection,super,sélection,FUSION,Nom,1934,0.002827982407426865
supertechnique,super,technique,FUSION,Adj_Nom,1934,0.002827982407426865
supertension,super,tension,FUSION,Nom,1934,0.008483947222280595
superville,super,ville,FUSION,Nom,1934,0.008483947222280595
supraconductibilité,supra,conductibilité,FUSION,Nom,1934,0.08483947222280598
ultrabasique,ultra,basique,FUSION,Adj,1934,0.002827982407426865
ultracatholique,ultra,catholique,FUSION,Adj_Nom,1934,0.002827982407426865
ultracentrifuge,ultra,centrifuge,FUSION,Vrb_Adj,1934,0.2375505222238567
ultracentrifuges,ultra,centrifuges,FUSION,Vrb_Adj,1934,0.01696789444456119
ultraclassique,ultra,classique,FUSION,Adj_Nom,1934,0.002827982407426865
ultracourtes,ultra,courtes,FUSION,Adj,1934,0.13291517314906268
ultracritique,ultra,critique,FUSION,Vrb_Nom_Adj,1934,0.005655964814853732
ultrafine,ultra,fine,FUSION,Adj_Nom,1934,0.005655964814853732
ultralégers,ultra,légers,FUSION,Adj_Nom,1934,0.01696789444456119
ultramicroscope,ultra,microscope,FUSION,Nom,1934,0.32521797685408954
ultramicroscopique,ultra,microscopique,FUSION,Adj,1934,0.17816289166789254
ultraminces,ultra,minces,FUSION,Vrb_Adj,1934,0.002827982407426865
ultramodernes,ultra,modernes,FUSION,Adj_Nom,1934,0.01696789444456119
ultranationaliste,ultra,nationaliste,FUSION,Adj_Nom,1934,0.01696789444456119
ultranationalistes,ultra,nationalistes,FUSION,Adj_Nom,1934,0.014139912037134328
ultrapressions,ultra,pressions,FUSION,Vrb_Nom,1934,0.005655964814853732
ultrarapide,ultra,rapide,FUSION,Adj_Nom,1934,0.1300871907416358
ultrarapides,ultra,rapides,FUSION,Adj_Nom,1934,0.05655964814853731
ultrarationaliste,ultra,rationaliste,FUSION,Adj_Nom,1934,0.002827982407426865
ultraréactionnaire,ultra,réactionnaire,FUSION,Adj_Nom,1934,0.005655964814853732
ultraréfractaires,ultra,réfractaires,FUSION,Adj_Nom,1934,0.002827982407426865
ultrarévolutionnaires,ultra,révolutionnaires,FUSION,Adj_Nom,1934,0.005655964814853732
ultrasensible,ultra,sensible,FUSION,Adj_Nom,1934,0.03393578888912238
ultrasensibles,ultra,sensibles,FUSION,Adj_Nom,1934,0.011311929629707463
ultravisible,ultra,visible,FUSION,Adj_Nom,1934,0.014139912037134328
extra dur,extra,dur,ESPACE,Adj_Nom_Adv,1934,0.002827982407426865
extra fins,extra,fins,ESPACE,Adj_Nom,1934,0.005655964814853732
extra fort,extra,fort,ESPACE,Adj_Nom_Adv,1934,0.002827982407426865
extra frais,extra,frais,ESPACE,Adj_Nom_Adv,1934,0.005655964814853732
extra lucide,extra,lucide,ESPACE,Adj,1934,0.005655964814853732
extra légère,extra,légère,ESPACE,Adj,1934,0.005655964814853732
extra minces,extra,minces,ESPACE,Vrb_Adj,1934,0.005655964814853732
extra neutre,extra,neutre,ESPACE,Adj_Nom,1934,0.011311929629707463
extra pur,extra,pur,ESPACE,Adj_Nom,1934,0.005655964814853732
extra pure,extra,pure,ESPACE,Adj_Nom,1934,0.011311929629707463
extra rapides,extra,rapides,ESPACE,Adj_Nom,1934,0.005655964814853732
extra souple,extra,souple,ESPACE,Adj,1934,0.008483947222280595
hyper activité,hyper,activité,ESPACE,Nom,1934,0.005655964814853732
hyper sensibilité,hyper,sensibilité,ESPACE,Nom,1934,0.005655964814853732
hyper tension,hyper,tension,ESPACE,Nom,1934,0.005655964814853732
super fine,super,fine,ESPACE,Adj_Nom,1934,0.002827982407426865
super pour,super,pour,ESPACE,Adv_Nom,1934,0.002827982407426865
ultra courtes,ultra,courtes,ESPACE,Adj,1934,0.02545184166684179
ultra filtration,ultra,filtration,ESPACE,Nom,1934,0.008483947222280595
ultra fines,ultra,fines,ESPACE,Adj_Nom,1934,0.002827982407426865
ultra léger,ultra,léger,ESPACE,Adj_Nom_Adv,1934,0.002827982407426865
ultra légers,ultra,légers,ESPACE,Adj_Nom,1934,0.019795876851988057
ultra microscope,ultra,microscope,ESPACE,Nom,1934,0.014139912037134328
ultra modernes,ultra,modernes,ESPACE,Adj_Nom,1934,0.002827982407426865
ultra pur,ultra,pur,ESPACE,Adj_Nom,1934,0.002827982407426865
ultra rapide,ultra,rapide,ESPACE,Adj_Nom,1934,0.03110780648169552
ultra rapides,ultra,rapides,ESPACE,Adj_Nom,1934,0.002827982407426865
ultra sensible,ultra,sensible,ESPACE,Adj_Nom,1934,0.005655964814853732
archi - classique,archi,classique,TIRET,Adj_Nom,1934,0.008483947222280595
archi - conservateurs,archi,conservateurs,TIRET,Adj_Nom,1934,0.002827982407426865
archi - révolutionnaire,archi,révolutionnaire,TIRET,Adj_Nom,1934,0.002827982407426865
archi - simple,archi,simple,TIRET,Adj_Nom,1934,0.002827982407426865
extra - blanc,extra,blanc,TIRET,Adj_Nom,1934,0.05090368333368358
extra - choix,extra,choix,TIRET,Nom,1934,0.014139912037134328
extra - dur,extra,dur,TIRET,Adj_Nom_Adv,1934,0.03110780648169552
extra - durs,extra,durs,TIRET,Adj_Nom,1934,0.05090368333368358
extra - fin,extra,fin,TIRET,Adj_Nom_Adv,1934,0.008483947222280595
extra - fines,extra,fines,TIRET,Adj_Nom,1934,0.002827982407426865
extra - fins,extra,fins,TIRET,Adj_Nom,1934,0.014139912037134328
extra - fort,extra,fort,TIRET,Adj_Nom_Adv,1934,0.002827982407426865
extra - frais,extra,frais,TIRET,Adj_Nom_Adv,1934,0.005655964814853732
extra - gras,extra,gras,TIRET,Adj_Nom_Adv,1934,0.005655964814853732
extra - lourds,extra,lourds,TIRET,Adj_Nom,1934,0.002827982407426865
extra - lucide,extra,lucide,TIRET,Adj,1934,0.01696789444456119
extra - léger,extra,léger,TIRET,Adj_Nom_Adv,1934,0.014139912037134328
extra - légers,extra,légers,TIRET,Adj_Nom,1934,0.005655964814853732
extra - légère,extra,légère,TIRET,Adj,1934,0.014139912037134328
extra - légères,extra,légères,TIRET,Adj,1934,0.008483947222280595
extra - mince,extra,mince,TIRET,Vrb_Adv_Adj,1934,0.011311929629707463
extra - minces,extra,minces,TIRET,Vrb_Adj,1934,0.011311929629707463
extra - moderne,extra,moderne,TIRET,Adj_Nom,1934,0.008483947222280595
extra - neutre,extra,neutre,TIRET,Adj_Nom,1934,0.019795876851988057
extra - normal,extra,normal,TIRET,Adj,1934,0.008483947222280595
extra - plat,extra,plat,TIRET,Adj_Nom_Adv,1934,0.002827982407426865
extra - plate,extra,plate,TIRET,Adj_Nom,1934,0.002827982407426865
extra - précoces,extra,précoces,TIRET,Adj_Nom,1934,0.002827982407426865
extra - puissants,extra,puissants,TIRET,Adj_Nom,1934,0.014139912037134328
extra - pur,extra,pur,TIRET,Adj_Nom,1934,0.04524771851882985
extra - purs,extra,purs,TIRET,Adj_Nom,1934,0.002827982407426865
extra - rapide,extra,rapide,TIRET,Adj_Nom,1934,0.06221561296339104
extra - rapides,extra,rapides,TIRET,Adj_Nom,1934,0.05655964814853731
extra - riches,extra,riches,TIRET,Adj_Nom,1934,0.005655964814853732
extra - rouge,extra,rouge,TIRET,Adj_Nom_Adv,1934,0.002827982407426865
extra - sec,extra,sec,TIRET,Adj_Nom_Adv,1934,0.08201148981537909
extra - souple,extra,souple,TIRET,Adj,1934,0.002827982407426865
hyper - actifs,hyper,actifs,TIRET,Adj_Nom,1934,0.002827982407426865
hyper - activité,hyper,activité,TIRET,Nom,1934,0.019795876851988057
hyper - capitalisme,hyper,capitalisme,TIRET,Nom,1934,0.002827982407426865
hyper - critique,hyper,critique,TIRET,Vrb_Nom_Adj,1934,0.002827982407426865
hyper - critiques,hyper,critiques,TIRET,Vrb_Nom_Adj,1934,0.011311929629707463
hyper - excitation,hyper,excitation,TIRET,Nom,1934,0.002827982407426865
hyper - métaphysique,hyper,métaphysique,TIRET,Vrb_Nom_Adj,1934,0.005655964814853732
hyper - nerveux,hyper,nerveux,TIRET,Adj_Nom,1934,0.002827982407426865
hyper - organique,hyper,organique,TIRET,Adj,1934,0.002827982407426865
hyper - réalité,hyper,réalité,TIRET,Nom,1934,0.005655964814853732
hyper - sensibilité,hyper,sensibilité,TIRET,Nom,1934,0.008483947222280595
hyper - sensible,hyper,sensible,TIRET,Adj_Nom,1934,0.002827982407426865
hyper - sensibles,hyper,sensibles,TIRET,Adj_Nom,1934,0.005655964814853732
hyper - sécrétion,hyper,sécrétion,TIRET,Nom,1934,0.002827982407426865
hyper - tension,hyper,tension,TIRET,Nom,1934,0.002827982407426865
super - capitalisme,super,capitalisme,TIRET,Nom,1934,0.011311929629707463
super - centrale,super,centrale,TIRET,Adj_Nom,1934,0.002827982407426865
super - contrôle,super,contrôle,TIRET,Vrb_Nom,1934,0.005655964814853732
super - grand,super,grand,TIRET,Adj_Nom_Adv,1934,0.002827982407426865
super - humaine,super,humaine,TIRET,Adj,1934,0.002827982407426865
super - industrialisation,super,industrialisation,TIRET,Nom,1934,0.011311929629707463
super - nationalisme,super,nationalisme,TIRET,Nom,1934,0.002827982407426865
super - nationaliste,super,nationaliste,TIRET,Adj_Nom,1934,0.002827982407426865
super - naturel,super,naturel,TIRET,Adj_Nom,1934,0.002827982407426865
super - organique,super,organique,TIRET,Adj,1934,0.011311929629707463
super - patriotes,super,patriotes,TIRET,Adj_Nom,1934,0.005655964814853732
super - patriotisme,super,patriotisme,TIRET,Nom,1934,0.002827982407426865
super - production,super,production,TIRET,Nom,1934,0.002827982407426865
super - protectionnisme,super,protectionnisme,TIRET,Nom,1934,0.01696789444456119
super - puissance,super,puissance,TIRET,Nom,1934,0.002827982407426865
super - réaction,super,réaction,TIRET,Nom,1934,0.008483947222280595
supra - conductibilité,supra,conductibilité,TIRET,Nom,1934,0.002827982407426865
supra - conductivité,supra,conductivité,TIRET,Nom,1934,0.005655964814853732
ultra - basiques,ultra,basiques,TIRET,Adj,1934,0.019795876851988057
ultra - brachycéphale,ultra,brachycéphale,TIRET,Adj_Nom,1934,0.002827982407426865
ultra - catholique,ultra,catholique,TIRET,Adj_Nom,1934,0.04524771851882985
ultra - catholiques,ultra,catholiques,TIRET,Adj_Nom,1934,0.005655964814853732
ultra - centrifugation,ultra,centrifugation,TIRET,Nom,1934,0.008483947222280595
ultra - centrifuge,ultra,centrifuge,TIRET,Vrb_Adj,1934,0.03676377129654925
ultra - chic,ultra,chic,TIRET,Adj_Nom_Adv,1934,0.002827982407426865
ultra - civilisés,ultra,civilisés,TIRET,Vrb_Nom_Adj,1934,0.005655964814853732
ultra - conservateur,ultra,conservateur,TIRET,Adj_Nom,1934,0.014139912037134328
ultra - conservateurs,ultra,conservateurs,TIRET,Adj_Nom,1934,0.039591753703976114
ultra - courte,ultra,courte,TIRET,Adj,1934,0.014139912037134328
ultra - courtes,ultra,courtes,TIRET,Adj,1934,0.3110780648169552
ultra - critique,ultra,critique,TIRET,Vrb_Nom_Adj,1934,0.002827982407426865
ultra - critiques,ultra,critiques,TIRET,Vrb_Nom_Adj,1934,0.002827982407426865
ultra - démocratique,ultra,démocratique,TIRET,Adj,1934,0.02545184166684179
ultra - filtration,ultra,filtration,TIRET,Nom,1934,0.053731665741110435
ultra - fin,ultra,fin,TIRET,Adj_Nom_Adv,1934,0.005655964814853732
ultra - fine,ultra,fine,TIRET,Adj_Nom,1934,0.005655964814853732
ultra - fines,ultra,fines,TIRET,Adj_Nom,1934,0.005655964814853732
ultra - humaine,ultra,humaine,TIRET,Adj,1934,0.002827982407426865
ultra - individualisme,ultra,individualisme,TIRET,Nom,1934,0.002827982407426865
ultra - individualiste,ultra,individualiste,TIRET,Adj_Nom,1934,0.002827982407426865
ultra - individualistes,ultra,individualistes,TIRET,Adj_Nom,1934,0.005655964814853732
ultra - libéral,ultra,libéral,TIRET,Adj_Nom,1934,0.008483947222280595
ultra - léger,ultra,léger,TIRET,Adj_Nom_Adv,1934,0.022623859259414927
ultra - légers,ultra,légers,TIRET,Adj_Nom,1934,0.2460344694461373
ultra - légère,ultra,légère,TIRET,Adj,1934,0.011311929629707463
ultra - microscope,ultra,microscope,TIRET,Nom,1934,0.2234106101867224
ultra - microscopique,ultra,microscopique,TIRET,Adj,1934,0.10463534907479402
ultra - mince,ultra,mince,TIRET,Vrb_Adv_Adj,1934,0.008483947222280595
ultra - minces,ultra,minces,TIRET,Vrb_Adj,1934,0.002827982407426865
ultra - modernisme,ultra,modernisme,TIRET,Nom,1934,0.005655964814853732
ultra - métaphysique,ultra,métaphysique,TIRET,Vrb_Nom_Adj,1934,0.008483947222280595
ultra - nationalisme,ultra,nationalisme,TIRET,Nom,1934,0.005655964814853732
ultra - nationaliste,ultra,nationaliste,TIRET,Adj_Nom,1934,0.02545184166684179
ultra - nationalistes,ultra,nationalistes,TIRET,Adj_Nom,1934,0.014139912037134328
ultra - nerveux,ultra,nerveux,TIRET,Adj_Nom,1934,0.005655964814853732
ultra - patriotes,ultra,patriotes,TIRET,Adj_Nom,1934,0.002827982407426865
ultra - pressions,ultra,pressions,TIRET,Vrb_Nom,1934,0.11311929629707462
ultra - protectionnisme,ultra,protectionnisme,TIRET,Nom,1934,0.002827982407426865
ultra - puissant,ultra,puissant,TIRET,Adj_Nom,1934,0.002827982407426865
ultra - puissantes,ultra,puissantes,TIRET,Adj,1934,0.002827982407426865
ultra - puissants,ultra,puissants,TIRET,Adj_Nom,1934,0.008483947222280595
ultra - rationnelle,ultra,rationnelle,TIRET,Adj_Nom,1934,0.002827982407426865
ultra - riche,ultra,riche,TIRET,Adj_Nom,1934,0.002827982407426865
ultra - romantique,ultra,romantique,TIRET,Adj_Nom,1934,0.002827982407426865
ultra - rouge,ultra,rouge,TIRET,Adj_Nom_Adv,1934,0.002827982407426865
ultra - rouges,ultra,rouges,TIRET,Adj_Nom,1934,0.005655964814853732
ultra - réactionnaire,ultra,réactionnaire,TIRET,Adj_Nom,1934,0.01696789444456119
ultra - réactionnaires,ultra,réactionnaires,TIRET,Adj_Nom,1934,0.011311929629707463
ultra - réaliste,ultra,réaliste,TIRET,Adj_Nom,1934,0.005655964814853732
ultra - réel,ultra,réel,TIRET,Adj_Nom,1934,0.002827982407426865
ultra - réfractaires,ultra,réfractaires,TIRET,Adj_Nom,1934,0.002827982407426865
ultra - révolutionnaire,ultra,révolutionnaire,TIRET,Adj_Nom,1934,0.002827982407426865
ultra - sensible,ultra,sensible,TIRET,Adj_Nom,1934,0.05090368333368358
ultra - sensibles,ultra,sensibles,TIRET,Adj_Nom,1934,0.028279824074268656
ultra - visible,ultra,visible,TIRET,Adj_Nom,1934,0.002827982407426865
extracon,extra,con,FUSION,Adj_Nom,1935,0.008183930476594001
extradense,extra,dense,FUSION,Adj,1935,0.005455953651062668
extradurs,extra,durs,FUSION,Adj_Nom,1935,0.002727976825531334
extrafin,extra,fin,FUSION,Adj_Nom_Adv,1935,0.008183930476594001
extrafins,extra,fins,FUSION,Adj_Nom,1935,0.002727976825531334
extrafort,extra,fort,FUSION,Adj_Nom_Adv,1935,0.002727976825531334
extraléger,extra,léger,FUSION,Adj_Nom_Adv,1935,0.005455953651062668
extralégers,extra,légers,FUSION,Adj_Nom,1935,0.005455953651062668
extralégère,extra,légère,FUSION,Adj,1935,0.005455953651062668
extralégères,extra,légères,FUSION,Adj,1935,0.002727976825531334
extramince,extra,mince,FUSION,Vrb_Adv_Adj,1935,0.008183930476594001
extrapur,extra,pur,FUSION,Adj_Nom,1935,0.008183930476594001
extrarapide,extra,rapide,FUSION,Adj_Nom,1935,0.008183930476594001
extrarapides,extra,rapides,FUSION,Adj_Nom,1935,0.01363988412765667
extratensif,extra,tensif,FUSION,Adj,1935,0.005455953651062668
extratensifs,extra,tensifs,FUSION,Adj,1935,0.005455953651062668
extratensives,extra,tensives,FUSION,Adj,1935,0.002727976825531334
hyperacide,hyper,acide,FUSION,Adj_Nom,1935,0.07911132794040868
hyperacides,hyper,acides,FUSION,Adj_Nom,1935,0.03000774508084467
hyperactif,hyper,actif,FUSION,Adj_Nom,1935,0.02727976825531334
hyperactifs,hyper,actifs,FUSION,Adj_Nom,1935,0.005455953651062668
hyperactive,hyper,active,FUSION,Vrb_Nom_Adj,1935,0.01363988412765667
hyperbrachycéphale,hyper,brachycéphale,FUSION,Adj_Nom,1935,0.019095837778719336
hyperbrachycéphales,hyper,brachycéphales,FUSION,Adj_Nom,1935,0.03819167555743866
hypercapitalisme,hyper,capitalisme,FUSION,Nom,1935,0.03000774508084467
hyperchromatisme,hyper,chromatisme,FUSION,Nom,1935,0.002727976825531334
hypercompensation,hyper,compensation,FUSION,Nom,1935,0.010911907302125335
hypercomplexe,hyper,complexe,FUSION,Vrb_Nom_Adj,1935,0.005455953651062668
hypercomplexes,hyper,complexes,FUSION,Vrb_Nom_Adj,1935,0.07911132794040868
hyperconcentration,hyper,concentration,FUSION,Nom,1935,0.002727976825531334
hypercritiques,hyper,critiques,FUSION,Vrb_Nom_Adj,1935,0.019095837778719336
hyperdéveloppement,hyper,développement,FUSION,Nom,1935,0.002727976825531334
hyperelliptiques,hyper,elliptiques,FUSION,Adj,1935,0.008183930476594001
hyperexcitation,hyper,excitation,FUSION,Nom,1935,0.032735721906376004
hyperfines,hyper,fines,FUSION,Adj_Nom,1935,0.019095837778719336
hypergroupe,hyper,groupe,FUSION,Vrb_Nom,1935,0.25370184477441404
hypergroupes,hyper,groupes,FUSION,Vrb_Nom,1935,0.016367860953188002
hyperindividualisme,hyper,individualisme,FUSION,Nom,1935,0.008183930476594001
hyperindustrialisation,hyper,industrialisation,FUSION,Nom,1935,0.002727976825531334
hyperlucide,hyper,lucide,FUSION,Adj,1935,0.002727976825531334
hypermoderne,hyper,moderne,FUSION,Adj_Nom,1935,0.002727976825531334
hypermodernisme,hyper,modernisme,FUSION,Nom,1935,0.008183930476594001
hypernationalisme,hyper,nationalisme,FUSION,Nom,1935,0.01363988412765667
hypernationaliste,hyper,nationaliste,FUSION,Adj_Nom,1935,0.010911907302125335
hypernerveux,hyper,nerveux,FUSION,Adj_Nom,1935,0.005455953651062668
hypernormal,hyper,normal,FUSION,Adj,1935,0.002727976825531334
hypernormale,hyper,normale,FUSION,Adj_Nom,1935,0.008183930476594001
hypernutrition,hyper,nutrition,FUSION,Nom,1935,0.005455953651062668
hyperorganique,hyper,organique,FUSION,Adj,1935,0.01363988412765667
hyperorganisme,hyper,organisme,FUSION,Nom,1935,0.002727976825531334
hyperparasitisme,hyper,parasitisme,FUSION,Nom,1935,0.016367860953188002
hyperphysique,hyper,physique,FUSION,Adj_Nom,1935,0.010911907302125335
hyperplastique,hyper,plastique,FUSION,Vrb_Nom_Adj,1935,0.02727976825531334
hyperplastiques,hyper,plastiques,FUSION,Vrb_Nom_Adj,1935,0.016367860953188002
hyperpressions,hyper,pressions,FUSION,Vrb_Nom,1935,0.010911907302125335
hyperproduction,hyper,production,FUSION,Nom,1935,0.08183930476594001
hyperprotectionnisme,hyper,protectionnisme,FUSION,Nom,1935,0.002727976825531334
hyperrationalisme,hyper,rationalisme,FUSION,Nom,1935,0.005455953651062668
hyperréaction,hyper,réaction,FUSION,Nom,1935,0.002727976825531334
hyperspécialisation,hyper,spécialisation,FUSION,Nom,1935,0.005455953651062668
hypersécrétions,hyper,sécrétions,FUSION,Vrb_Nom,1935,0.008183930476594001
hypersélection,hyper,sélection,FUSION,Nom,1935,0.008183930476594001
hypertensif,hyper,tensif,FUSION,Adj,1935,0.098207165719128
hypertensifs,hyper,tensifs,FUSION,Adj,1935,0.07911132794040868
hypertensives,hyper,tensives,FUSION,Adj,1935,0.12003098032337868
superacide,super,acide,FUSION,Adj_Nom,1935,0.002727976825531334
superblanc,super,blanc,FUSION,Adj_Nom,1935,0.002727976825531334
supercapitalisme,super,capitalisme,FUSION,Nom,1935,0.040919652382970004
supercentrale,super,centrale,FUSION,Adj_Nom,1935,0.010911907302125335
supercentrifugation,super,centrifugation,FUSION,Nom,1935,0.008183930476594001
supercentrifuge,super,centrifuge,FUSION,Vrb_Adj,1935,0.02727976825531334
supercentrifuges,super,centrifuges,FUSION,Vrb_Adj,1935,0.016367860953188002
supercentrifugeuse,super,centrifugeuse,FUSION,Nom,1935,0.002727976825531334
supercivilisés,super,civilisés,FUSION,Vrb_Nom_Adj,1935,0.002727976825531334
superconducteurs,super,conducteurs,FUSION,Adj_Nom,1935,0.002727976825531334
superconductivité,super,conductivité,FUSION,Nom,1935,0.002727976825531334
